gene	start	end	length	strand	gc_content	genetic_code	rbs_motif	marker	evalue	bitscore	uscg	plasmid_hallmark	virus_hallmark	taxid	taxname	annotation_conjscan	annotation_accessions	annotation_description
CP020618.1_1800	1840987	1843176	2190	1	0.352	11	GGAGG	GENOMAD.109432.CV	8.432e-07	55	0	0	0	8016	Inoviridae	NA	PF18072.4;TIGR01736;COG0046	Formylglycinamide ribonucleotide amidotransferase linker domain
CP020618.1_1801	1843155	1844639	1485	1	0.354	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA
CP020618.1_1802	1844632	1845660	1029	1	0.344	11	GGAG/GAGG	GENOMAD.126472.VC	2.421e-27	117	0	0	0	2561	Caudoviricetes	NA	TIGR00878;COG0150	phosphoribosylaminoimidazole synthetase
CP020618.1_1803	1845663	1846229	567	1	0.326	11	AGxAGG/AGGxGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA
CP020618.1_1804	1846245	1847723	1479	1	0.337	11	AGGAG/GGAGG	GENOMAD.115175.CV	2.705e-38	154	0	0	0	1	NA	NA	PF01808.21;PF02142.25;K00602;TIGR00355;COG0138	phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase
CP020618.1_1805	1847759	1848997	1239	1	0.349	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA
CP020618.1_1806	1849147	1849956	810	-1	0.286	11	GGA/GAG/AGG	GENOMAD.123511.CP	1.998e-117	376	0	0	0	1	NA	NA	PF02361.19;K16785;COG0619;TIGR02454	Cobalt transport protein
CP020618.1_1807	1849949	1851352	1404	-1	0.324	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA
CP020618.1_1808	1851365	1851940	576	-1	0.337	11	AGGAGG	GENOMAD.010500.CC	9.003e-09	57	0	0	0	1	NA	NA	PF09819.12;K16925;COG4721;TIGR02185	ABC-type thiamine/hydroxymethylpyrimidine transport system, permease component
CP020618.1_1809	1852400	1852519	120	-1	0.250	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA
CP020618.1_1810	1852672	1853967	1296	1	0.274	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA
CP020618.1_1811	1854121	1855293	1173	1	0.281	11	AGGAG	GENOMAD.087846.CV	1.449e-41	161	0	0	0	2561	Caudoviricetes	NA	PF10672.12;PF17785.4;K06969;COG1092;TIGR00446	23S rRNA G2069 N7-methylase RlmK or C1962 C5-methylase RlmI
CP020618.1_1812	1855359	1855901	543	1	0.309	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA
CP020618.1_1813	1856174	1856440	267	1	0.326	11	AGGAG	GENOMAD.128943.CP	0.0003063	40	0	0	0	1	NA	NA	PF00381.22;COG1925;K11184;TIGR01003	Phosphotransferase system, HPr and related phosphotransfer proteins
CP020618.1_1814	1856443	1858158	1716	1	0.332	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA
CP020618.1_1815	1858211	1858444	234	-1	0.222	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA
CP020618.1_1816	1858640	1859986	1347	1	0.323	11	AGxAGG/AGGxGG	GENOMAD.095937.CP	2.314e-12	72	0	0	0	1	NA	NA	COG1271	Cytochrome bd-type quinol oxidase, subunit 1
CP020618.1_1817	1859986	1861002	1017	1	0.294	11	GGAGG	GENOMAD.161968.CP	3.886e-55	199	0	0	0	1	NA	NA	PF02322.18;COG1294;TIGR00203;K00426	Cytochrome bd-type quinol oxidase, subunit 2
CP020618.1_1818	1861126	1861785	660	1	0.341	11	AGGAG/GGAGG	GENOMAD.127114.CP	3.282e-08	56	0	0	0	1	NA	NA	PF06241.15;K07228;COG0490	K+/H+ antiporter YhaU, regulatory subunit KhtT
CP020618.1_1819	1861849	1863585	1737	-1	0.305	11	AGGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA
CP020618.1_1820	1863739	1864281	543	-1	0.297	11	AGxAGG/AGGxGG	GENOMAD.170014.CP	5.358e-16	78	0	0	0	1	NA	NA	PF04167.16;K07586;COG3557	Uncharacterized protein associated with RNAses G and E,  UPF0374/DUF402 family
CP020618.1_1821	1864374	1865420	1047	-1	0.314	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA
CP020618.1_1822	1865556	1866533	978	1	0.313	11	GGA/GAG/AGG	GENOMAD.130526.CP	1.023e-152	481	0	0	0	1	NA	NA	PF04307.17;COG1988;K07038	Membrane-bound metal-dependent hydrolase YbcI, DUF457 family
CP020618.1_1823	1866651	1867415	765	-1	0.237	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA
CP020618.1_1824	1867424	1868941	1518	-1	0.293	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA
CP020618.1_1825	1868957	1869271	315	-1	0.298	11	3Base/5BMM	GENOMAD.167376.CP	1.061e-44	157	0	0	0	1	NA	NA	PF08838.13	NA
CP020618.1_1826	1869264	1870067	804	-1	0.266	11	AGGAG	GENOMAD.001082.CC	6.519e-33	131	0	0	0	1	NA	NA	PF02631.19;COG2137	SOS response regulatory protein OraA/RecX, interacts with RecA
CP020618.1_1827	1870236	1871048	813	-1	0.287	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA
CP020618.1_1828	1871500	1872018	519	-1	0.320	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA
CP020618.1_1829	1872128	1872289	162	-1	0.259	11	AGGAG	GENOMAD.035877.CC	1.221e-19	82	0	0	0	1	NA	NA	NA	NA
CP020618.1_1830	1872433	1873578	1146	1	0.310	11	AGGAG	GENOMAD.206485.VC	5.789e-59	212	0	0	0	1	NA	NA	PF08756.13	YfkB-like domain
CP020618.1_1831	1873884	1874417	534	-1	0.354	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA
CP020618.1_1832	1874450	1875697	1248	-1	0.335	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA
CP020618.1_1833	1875709	1875915	207	-1	0.237	11	GGAG/GAGG	GENOMAD.019823.CC	3.341e-24	96	0	0	0	1	NA	NA	PF06569.14;COG4840	Uncharacterized protein YfkK, UPF0435 family
CP020618.1_1834	1876057	1876521	465	1	0.329	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA
CP020618.1_1835	1876527	1876808	282	1	0.305	11	GGAG/GAGG	GENOMAD.027029.CC	6.361e-37	134	0	0	0	1	NA	NA	PF12732.10;COG4980	YtxH-like protein
CP020618.1_1836	1877061	1878107	1047	1	0.283	11	None	GENOMAD.127127.CP	5.688e-35	140	0	0	0	1	NA	NA	COG1295;K07058	Uncharacterized membrane protein, BrkB/YihY/UPF0761 family (not an RNase)
CP020618.1_1837	1878187	1878816	630	-1	0.305	11	AGGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA
CP020618.1_1838	1878818	1879852	1035	-1	0.294	11	GGAG/GAGG	GENOMAD.136566.CP	1.831e-05	49	0	0	0	1	NA	NA	PF11849.11;PF14501.9;K07682;COG4251;TIGR01924	Bacteriophytochrome (light-regulated signal transduction histidine kinase)
CP020618.1_1839	1879849	1880550	702	-1	0.276	11	AGGAGG	GENOMAD.179487.CP	1.19e-105	340	0	0	0	1	NA	NA	PF09922.12;K11622;COG4758	Predicted membrane protein
CP020618.1_1840	1880571	1880957	387	-1	0.217	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA
CP020618.1_1841	1881185	1882195	1011	1	0.314	11	AGxAGG/AGGxGG	GENOMAD.168364.CP	4.18e-06	51	0	0	0	1	NA	NA	PF03824.19;TIGR00802;COG3376;K07241	high-affinity nickel-transporter, HoxN/HupN/NixA family
CP020618.1_1842	1882244	1882996	753	-1	0.335	11	AGGA	GENOMAD.128896.CP	9.107e-06	49	0	0	0	1	NA	NA	PF00557.27;COG0006;K01271;TIGR02993	Xaa-Pro aminopeptidase
CP020618.1_1843	1883170	1884159	990	1	0.275	11	GGAG/GAGG	GENOMAD.116274.CP	7.126e-53	192	0	0	0	1	NA	NA	COG4129;K03468	Uncharacterized membrane protein YgaE, UPF0421/DUF939 family
CP020618.1_1844	1884204	1884920	717	-1	0.303	11	AGGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA
CP020618.1_1845	1884923	1886233	1311	-1	0.321	11	AGGAGG	GENOMAD.114453.CP	2.646e-62	224	0	0	0	2561	Caudoviricetes	NA	PF08353.13;PF08245.15;PF14803.9;K23393;TIGR01143;COG0770	MurT ligase C-terminal; Mur ligase middle domain; Nudix N-terminal
CP020618.1_1846	1886475	1886945	471	1	0.338	11	AGGA	GENOMAD.209068.VC	1.998e-05	46	0	0	0	1	NA	NA	PF00929.27;COG0847;TIGR01407;K18969	DNA polymerase III, epsilon subunit or related 3'-5' exonuclease
CP020618.1_1847	1887059	1888129	1071	-1	0.331	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA
CP020618.1_1848	1888238	1888786	549	-1	0.248	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA
CP020618.1_1849	1888923	1890287	1365	-1	0.297	11	4Base/6BMM	NA	NA	NA	0	0	0	1	NA	NA	NA	NA
CP020618.1_1850	1890416	1891336	921	-1	0.337	11	GGAG/GAGG	GENOMAD.129056.CP	0.0005295	44	0	0	0	1	NA	NA	PF00781.27;PF19279.2;TIGR03702;K07029;COG1597	lipid kinase YegS
CP020618.1_1851	1891650	1893077	1428	-1	0.336	11	AGGAG	GENOMAD.080910.CP	3.516e-106	354	0	0	0	2561	Caudoviricetes	NA	PF02934.18;K02434;TIGR00133;COG2511	aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase, B subunit
CP020618.1_1852	1893090	1894547	1458	-1	0.335	11	AGGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA
CP020618.1_1853	1894549	1894851	303	-1	0.350	11	AGGAGG	GENOMAD.086969.CP	3.866e-14	69	0	0	0	1	NA	NA	PF02686.18;COG0721;TIGR00135	Asp-tRNAAsn/Glu-tRNAGln amidotransferase C subunit
CP020618.1_1854	1895277	1896815	1539	1	0.350	11	AGxAGG/AGGxGG	GENOMAD.123079.CP	2.548e-32	136	0	0	0	2561	Caudoviricetes	NA	K11928;COG4146	Uncharacterized membrane permease YidK, sodium:solute symporter family
CP020618.1_1855	1896875	1898074	1200	-1	0.291	11	AGGAG	GENOMAD.132506.CP	1.434e-25	113	0	0	0	1	NA	NA	NA	NA
CP020618.1_1856	1898086	1900089	2004	-1	0.338	11	AGGAGG	GENOMAD.072743.VV	6.691e-10	65	0	0	0	11831	Demerecviridae	NA	PF03120.19;COG0272;TIGR00575	NAD-dependent DNA ligase
CP020618.1_1857	1900093	1902285	2193	-1	0.331	11	AGGAG	GENOMAD.113377.CP	5.124e-08	59	0	0	0	1	NA	NA	PF18339.4	RapA N-terminal Tudor like domain 1
CP020618.1_1858	1902285	1902977	693	-1	0.315	11	AGGAG	GENOMAD.112900.CP	2.037e-53	189	0	0	0	1	NA	NA	PF01884.20;K07094;TIGR04147;COG1954	phosphoglycerol geranylgeranyltransferase, putative
CP020618.1_1859	1903137	1903439	303	-1	0.310	11	GGA/GAG/AGG	GENOMAD.124267.CP	7.133e-08	51	0	0	0	1	NA	NA	PF01371.22;TIGR01321;COG4496	trp operon repressor, proteobacterial
CP020618.1_1860	1903543	1904838	1296	-1	0.332	11	AGGAG	GENOMAD.129213.CV	0.0001108	47	0	0	0	2561	Caudoviricetes	NA	TIGR00928;COG0015	adenylosuccinate lyase
CP020618.1_1861	1905061	1905243	183	-1	0.290	11	GGA/GAG/AGG	GENOMAD.023752.CC	2.453e-16	73	0	0	0	1	NA	NA	PF14044.9	NETI protein
CP020618.1_1862	1905224	1905829	606	-1	0.332	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA
CP020618.1_1863	1905940	1906776	837	-1	0.339	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA
CP020618.1_1864	1906769	1908238	1470	-1	0.330	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA
CP020618.1_1865	1908417	1909484	1068	1	0.324	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA
CP020618.1_1866	1909515	1910315	801	1	0.315	11	AGGA/GGAG/GAGG	GENOMAD.100186.CP	4.28e-23	102	0	0	0	1	NA	NA	PF00800.21;K04518;COG0077;TIGR00119	Prephenate dehydratase
CP020618.1_1867	1910496	1911128	633	-1	0.322	11	None	GENOMAD.136360.CP	0.0004851	43	0	0	0	1	NA	NA	PF00939.22;TIGR00785;COG0471;K03319	anion transporter
CP020618.1_1868	1911089	1912054	966	-1	0.325	11	AGxAGG/AGGxGG	GENOMAD.142882.CP	9.028e-07	53	0	0	0	1	NA	NA	COG0471;K03319	Di- and tricarboxylate transporter
CP020618.1_1869	1912238	1912456	219	1	0.301	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA
CP020618.1_1870	1912846	1914045	1200	1	0.269	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA
CP020618.1_1871	1914055	1915623	1569	1	0.295	11	AGGAG	GENOMAD.208788.PC	1.378e-32	137	0	0	0	1	NA	NA	PF16993.8;K12268;TIGR03713	accessory Sec system protein Asp1
CP020618.1_1872	1915613	1917172	1560	1	0.348	11	GGA/GAG/AGG	GENOMAD.209480.PC	7.571e-189	596	0	0	0	1	NA	NA	PF16929.8;K12269;TIGR03712;COG0412	accessory Sec system protein Asp2
CP020618.1_1873	1917159	1917698	540	1	0.287	11	GGAG/GAGG	GENOMAD.210502.PC	1.479e-23	100	0	0	0	1	NA	NA	PF15432.9;TIGR03711;K12270	accessory Sec system protein Asp3
CP020618.1_1874	1917701	1920091	2391	1	0.326	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA
CP020618.1_1875	1920108	1921613	1506	1	0.320	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA
CP020618.1_1876	1921610	1922944	1335	1	0.315	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA
CP020618.1_1877	1922967	1923443	477	1	0.352	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA
CP020618.1_1878	1923494	1923847	354	-1	0.370	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA
CP020618.1_1879	1923982	1924335	354	-1	0.333	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA
CP020618.1_1880	1924547	1925725	1179	1	0.318	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA
CP020618.1_1881	1926054	1926614	561	-1	0.299	11	AGGAG/GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA
CP020618.1_1882	1926798	1927739	942	-1	0.320	11	AGGAG/GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA
CP020618.1_1883	1927739	1930282	2544	-1	0.335	11	AGGAGG	GENOMAD.146675.CP	5.356e-108	374	0	0	0	1	NA	NA	COG2409	Uncharacterized membrane protein YdfJ, MMPL/SSD domain
CP020618.1_1884	1930524	1930691	168	-1	0.304	11	AGGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA
CP020618.1_1885	1930945	1931829	885	-1	0.293	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA
CP020618.1_1886	1932086	1932697	612	1	0.330	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA
CP020618.1_1887	1932816	1935065	2250	1	0.320	11	GGxGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA
CP020618.1_1888	1935337	1936914	1578	1	0.356	11	GGxGG	GENOMAD.154468.CP	1.334e-155	500	0	0	0	1	NA	NA	COG1288;K11690	Uncharacterized membrane protein YfcC, ion transporter superfamily
CP020618.1_1889	1936969	1939170	2202	-1	0.335	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA
CP020618.1_1890	1939435	1942263	2829	1	0.333	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA
CP020618.1_1891	1942319	1942825	507	-1	0.365	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA
CP020618.1_1892	1943028	1943186	159	1	0.333	11	AGxAGG/AGGxGG	GENOMAD.085360.PP	0.0007301	37	0	0	0	1	NA	NA	NA	NA
CP020618.1_1893	1943231	1943548	318	1	0.289	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA
CP020618.1_1894	1944074	1945186	1113	1	0.261	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA
CP020618.1_1895	1945183	1947252	2070	1	0.271	11	None	GENOMAD.065197.PP	6.263e-13	75	0	0	0	1	NA	NA	NA	NA
CP020618.1_1896	1947261	1947626	366	1	0.243	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA
CP020618.1_1897	1947631	1949001	1371	1	0.246	11	AGGA/GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA
CP020618.1_1898	1949044	1949454	411	-1	0.268	11	AGxAGG/AGGxGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA
CP020618.1_1899	1949768	1950613	846	-1	0.265	11	GGAGG	GENOMAD.018359.PP	0.0004505	44	0	0	0	1	NA	NA	NA	NA
CP020618.1_1900	1950720	1952477	1758	1	0.250	11	AGxAGG/AGGxGG	GENOMAD.142513.PC	2.894e-27	121	0	0	0	1	NA	NA	PF00905.25;K17838;COG2602	Beta-lactamase class D
CP020618.1_1901	1952467	1952847	381	1	0.236	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA
CP020618.1_1902	1952898	1953041	144	-1	0.326	11	AGxAGG/AGGxGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA
CP020618.1_1903	1953373	1953897	525	1	0.310	11	GGAG/GAGG	GENOMAD.085880.PP	1.901e-17	82	0	0	0	1	NA	NA	NA	NA
CP020618.1_1904	1954151	1955386	1236	1	0.341	11	AGGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA
CP020618.1_1905	1955523	1956284	762	1	0.352	11	AGGA	GENOMAD.151688.CP	3.32e-121	386	0	0	0	1	NA	NA	PF00756.23;K03930;TIGR02821;COG0627	S-formylglutathione hydrolase
CP020618.1_1906	1956706	1957848	1143	1	0.339	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA
CP020618.1_1907	1957929	1959569	1641	-1	0.366	11	AGxAGG/AGGxGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA
CP020618.1_1908	1959718	1960173	456	1	0.309	11	AGGA	GENOMAD.178800.CP	1.634e-19	87	0	0	0	1	NA	NA	PF14557.9;TIGR04472;K21454;COG5631	mobile rSAM pair MarR family regulator
CP020618.1_1909	1960635	1961252	618	1	0.278	11	AGxAG	GENOMAD.006163.CC	1.086e-05	48	0	0	0	1	NA	NA	PF07099.14;COG4330	NA
CP020618.1_1910	1961249	1961527	279	1	0.258	11	AGGAG(G)/GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA
CP020618.1_1911	1961689	1961790	102	1	0.235	11	AGGAGG	GENOMAD.084541.PP	0.0005953	36	0	0	0	1	NA	NA	NA	NA
CP020618.1_1912	1961970	1963238	1269	-1	0.314	11	AGGA	GENOMAD.115163.CP	0.0001073	47	0	0	0	1	NA	NA	PF19465.2;PF09538.13;K01733;COG0498;TIGR03844	Threonine synthase
CP020618.1_1913	1963251	1963820	570	-1	0.298	11	AGxAGG/AGGxGG	GENOMAD.120765.CP	8.836e-25	104	0	0	0	1	NA	NA	PF00694.22;K01704;COG0066;TIGR00171	3-isopropylmalate dehydratase small subunit
CP020618.1_1914	1963824	1965194	1371	-1	0.366	11	GGAGG	GENOMAD.120831.CP	1.624e-69	246	0	0	0	1	NA	NA	PF00330.23;K01702;TIGR00170;COG0065	3-isopropylmalate dehydratase, large subunit
CP020618.1_1915	1965212	1966255	1044	-1	0.343	11	AGxAGG/AGGxGG	GENOMAD.152541.CP	4.452e-06	51	0	0	0	2561	Caudoviricetes	NA	PF03971.17;TIGR00178;COG2838;K00031	Monomeric isocitrate dehydrogenase
CP020618.1_1916	1966255	1967787	1533	-1	0.333	11	AGGAG	GENOMAD.126256.CP	0.000581	45	0	0	0	1	NA	NA	PF00682.22;TIGR00970;COG0119;K15742	2-isopropylmalate synthase, yeast type
CP020618.1_1917	1967808	1968812	1005	-1	0.345	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA
CP020618.1_1918	1968938	1969177	240	-1	0.283	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA
CP020618.1_1919	1969174	1970892	1719	-1	0.351	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA
CP020618.1_1920	1970911	1972599	1689	-1	0.365	11	GGxGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA
CP020618.1_1921	1973041	1973502	462	1	0.290	11	AGGAG/GGAGG	GENOMAD.086382.CV	7.943e-20	88	0	0	0	1	NA	NA	PF01121.23;K06925;TIGR00150;COG0802	tRNA threonylcarbamoyl adenosine modification protein YjeE
CP020618.1_1922	1973483	1974148	666	1	0.327	11	GGA/GAG/AGG	GENOMAD.034878.CC	1.341e-21	96	1	0	0	1	NA	NA	PF00814.28;PF07066.14;K14742;TIGR03725;COG1214	tRNA threonylcarbamoyl adenosine modification protein YeaZ
CP020618.1_1923	1974121	1974585	465	1	0.329	11	AGxAGG/AGGxGG	GENOMAD.124272.CV	1.563e-10	61	0	0	0	1	NA	NA	PF13420.10;TIGR01575;COG0456;K03825	ribosomal-protein-alanine acetyltransferase
CP020618.1_1924	1974578	1975603	1026	1	0.333	11	None	GENOMAD.034179.CC	3.682e-05	48	1	0	0	1	NA	NA	PF00814.28;TIGR03725;K14742;COG1214	tRNA threonylcarbamoyl adenosine modification protein YeaZ
CP020618.1_1925	1975939	1977876	1938	-1	0.312	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA
CP020618.1_1926	1978123	1978761	639	1	0.308	11	AGxAGG/AGGxGG	GENOMAD.059967.CC	6.926e-58	201	0	0	0	1	NA	NA	PF02629.22;K01926;COG2344;TIGR01921	NADH/NAD ratio-sensing transcriptional regulator Rex
CP020618.1_1927	1978911	1979993	1083	1	0.331	11	None	GENOMAD.151067.CP	2.679e-12	71	0	0	0	1	NA	NA	PF04143.17;COG2391;TIGR04112	Sulphur transport
CP020618.1_1928	1980011	1980235	225	1	0.356	11	GGAGG	GENOMAD.103012.CV	6.14e-07	47	0	0	0	1	NA	NA	PF01206.20;COG0425;TIGR03527	TusA-related sulfurtransferase
CP020618.1_1929	1980346	1981161	816	1	0.331	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA
CP020618.1_1930	1981188	1981580	393	1	0.303	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA
CP020618.1_1931	1981835	1983322	1488	1	0.321	11	AGGAGG	GENOMAD.168257.PC	1.185e-11	70	0	0	0	1	NA	NA	PF00251.23;PF16346.8;PF16408.8;TIGR01322;K01193;COG1621	sucrose-6-phosphate hydrolase
CP020618.1_1932	1983323	1984282	960	1	0.328	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA
CP020618.1_1933	1984333	1985049	717	-1	0.307	11	AGGA	GENOMAD.215806.PC	5.21e-17	83	0	0	0	1	NA	NA	PF04397.18	NA
CP020618.1_1934	1985062	1986351	1290	-1	0.249	11	None	GENOMAD.180415.CP	1.337e-29	126	0	0	0	1	NA	NA	PF14501.9;PF14689.9;K11640;COG3920	Two-component sensor histidine kinase, HisKA and HATPase domains
CP020618.1_1935	1986375	1986515	141	-1	0.277	11	AGGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA
CP020618.1_1936	1986518	1987084	567	-1	0.314	11	AGGAG/GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA
CP020618.1_1937	1987786	1988571	786	-1	0.332	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA
CP020618.1_1938	1988702	1989325	624	-1	0.314	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA
CP020618.1_1939	1989502	1991052	1551	1	0.281	11	AGGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA
CP020618.1_1940	1991108	1991848	741	-1	0.305	11	GGAGG	GENOMAD.177150.PC	4.635e-40	151	0	0	0	1	NA	NA	PF02517.19;COG1266	Membrane protease YdiL, CAAX protease family
CP020618.1_1941	1992023	1992310	288	1	0.340	11	AGGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA
CP020618.1_1942	1992367	1993986	1620	1	0.356	11	GGAGG	GENOMAD.171128.VC	6.872e-16	84	0	0	0	2561	Caudoviricetes	NA	K04077;TIGR02348	chaperonin GroL
CP020618.1_1943	1994885	1995556	672	1	0.307	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA
CP020618.1_1944	1995607	1996893	1287	-1	0.311	11	GGAG/GAGG	GENOMAD.141045.CP	6.057e-20	96	0	0	0	1	NA	NA	PF12897.10;K00832;COG1448;TIGR03537	Aspartate/tyrosine/aromatic aminotransferase
CP020618.1_1945	1997359	1997538	180	1	0.294	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA
CP020618.1_1946	1997726	1998106	381	1	0.315	11	AGxAGG/AGGxGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA
CP020618.1_1947	1998103	1999002	900	1	0.292	11	AGGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA
CP020618.1_1948	1998999	1999661	663	1	0.256	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA
CP020618.1_1949	1999679	2000551	873	1	0.289	11	AGGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA
CP020618.1_1950	2000552	2001280	729	1	0.265	11	GGAG/GAGG	GENOMAD.206136.PC	6.276e-100	324	0	0	0	1	NA	NA	PF12679.10;COG1277;TIGR03733;K16906	ABC-2 family transporter protein
CP020618.1_1951	2001425	2001910	486	1	0.237	11	GGxGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA
CP020618.1_1952	2001958	2002512	555	1	0.250	11	None	GENOMAD.192043.PC	1.325e-15	77	0	0	0	1	NA	NA	COG4709	NA
CP020618.1_1953	2002509	2003354	846	1	0.252	11	AGGA	GENOMAD.178951.CP	8.127e-09	59	0	0	0	1	NA	NA	PF13349.9;K11621;COG3595	Putative adhesin
CP020618.1_1954	2003420	2004460	1041	-1	0.328	11	AGGAGG	GENOMAD.183050.PC	1.318e-51	189	0	0	0	1	NA	NA	PF03417.19;COG4927;K19200	Predicted choloylglycine hydrolase
CP020618.1_1955	2004740	2004913	174	1	0.270	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA
CP020618.1_1956	2005036	2006082	1047	1	0.344	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA
CP020618.1_1957	2006140	2007522	1383	-1	0.312	11	AGGAGG	GENOMAD.133528.CP	5.113e-08	58	0	0	0	1	NA	NA	NA	NA
CP020618.1_1958	2007702	2008631	930	-1	0.315	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA
CP020618.1_1959	2008680	2009240	561	-1	0.314	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA
